id;nome;asl;tipo;comune;indirizzo;telefono;email;servizi;attribuzione_servizi;accesso;orari;fonte;gestione;verifica;ultima_verifica;note;origine_dato_v7;stato_riesame_v7;nota_temporale_v7;titolarita_v6;esito_v6;fonte_v6;livello_prova_v6;note_v6;origine_record_v7_2;stato_verifica_v7_2;fonte_verifica_v7_2;data_verifica_v7_2;note_v7_2
NET-021;TSMREE San Felice;R2;TSMREE/NPIA;Roma;Via degli Eucalipti, 14;;;Prevenzione, diagnosi, cura e riabilitazione età evolutiva;Dato rete estesa V4;Accesso diretto genitore/tutore secondo sede;;https://www.aslroma2.it/index.php/organizzazione/dipartimenti/dip-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/index.php/organizzazione/dipartimenti/dip-di-salute-mentale;;
NET-022;TSMREE Casilina;R2;TSMREE/NPIA;Roma;Via Casilina, 395;;;Prevenzione, diagnosi, cura e riabilitazione età evolutiva;Dato rete estesa V4;Accesso diretto genitore/tutore secondo sede;;https://www.aslroma2.it/index.php/organizzazione/dipartimenti/dip-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/index.php/organizzazione/dipartimenti/dip-di-salute-mentale;;
NET-023;TSMREE Torrenova;R2;TSMREE/NPIA;Roma;Via di Torrenova, 20;;;Prevenzione, diagnosi, cura e riabilitazione età evolutiva;Dato rete estesa V4;Accesso diretto genitore/tutore secondo sede;;https://www.aslroma2.it/index.php/organizzazione/dipartimenti/dip-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/index.php/organizzazione/dipartimenti/dip-di-salute-mentale;;
NET-024;SPDC G.B. Grassi;R3;SPDC;Roma;Via Giancarlo Passeroni, 28;06 56482020 / 24;psichiatria.grassi@aslroma3.it;Ricoveri volontari/TSO, farmacoterapia, psicodiagnostica, colloqui e gruppi;Dato rete estesa V4;PS, CSM, MMG o 118;H24;https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/uoc-servizio-psichiatrico-di-diagnosi-e-cura-s-p-d-c-ospedale-grassi/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/uoc-servizio-psichiatrico-di-diagnosi-e-cura-s-p-d-c-ospedale-grassi/;;
NET-025;SPDC San Camillo Forlanini;R3;SPDC;Roma;Via Portuense, 332;06 58705504 / 5522 / 5524;spdc@aslroma3.it;"SPDC; Day Hospital e consulenze PS/reparti mantenuti";Dato rete estesa V4;Verificare stato prima dell'invio;"Ricoveri sospesi dal 15/04/2026; DH 08:00-20:00";https://www.aslroma3.it/asl-roma-3-dal-15-aprile-chiude-spdc-al-san-camillo-forlanini/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma3.it/asl-roma-3-dal-15-aprile-chiude-spdc-al-san-camillo-forlanini/;;
NET-032;NPIA / TSMREE Fiumicino;R3;TSMREE/NPIA;Fiumicino;Via Giorgio Giorgis, 56;;;Neuropsichiatria infantile, psicologia, riabilitazione e presa in carico familiare;Dato rete estesa V4;Prima richiesta presso sede territoriale di residenza;;https://www.aslroma3.it/servizi-dalla-a-alla-z/t/tsmree-tutela-salute-mentale-e-riabilitazione-in-eta-evolutiva/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma3.it/servizi-dalla-a-alla-z/t/tsmree-tutela-salute-mentale-e-riabilitazione-in-eta-evolutiva/;;
NET-033;SPDC Ospedale San Paolo;R4;SPDC;Civitavecchia;Ospedale San Paolo;;;Ricovero volontario/TSO e consulenze H24 a PS/reparti;Dato rete estesa V4;CSM o Pronto Soccorso;;https://www.aslroma4.it/azienda/dipartimenti/dipartimento-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma4.it/azienda/dipartimenti/dipartimento-di-salute-mentale;;
NET-039;Polo DNA Santa Marinella;R4;DNA/DCA;Santa Marinella;Via Valdambrini, 115;333 6691335;ambulatorio.dna@aslroma4.it;Valutazione e trattamento disturbi nutrizione/alimentazione;Dato rete estesa V4;;;https://www.aslroma4.it/azienda/dipartimenti/dipartimento-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma4.it/azienda/dipartimenti/dipartimento-di-salute-mentale;;
NET-040;SPDC Monterotondo;R5;SPDC;Monterotondo;;;;"Assistenza ospedaliera in fase acuta, volontaria/TSO; continuità con CSM";Dato rete estesa V4;Rete ospedaliera/PS;;https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-gli-spdc/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-gli-spdc/;;
NET-041;SPDC Tivoli;R5;SPDC;Tivoli;;;;"Assistenza ospedaliera in fase acuta, volontaria/TSO; continuità con CSM";Dato rete estesa V4;Rete ospedaliera/PS;;https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-gli-spdc/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-gli-spdc/;;
NET-042;SPDC Colleferro;R5;SPDC;Colleferro;;;;"Assistenza ospedaliera in fase acuta, volontaria/TSO; continuità con CSM";Dato rete estesa V4;Rete ospedaliera/PS;;https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-gli-spdc/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-gli-spdc/;;
NET-049;UOSD DNA Tivoli;R5;DNA/DCA;Tivoli;Via Antonio Parrozzani, 3;0774 3164830;uosd.dca@aslroma5.it;"Trattamento ambulatoriale multidisciplinare DNA; gruppi, psiconutrizione e riabilitazione";Dato rete estesa V4;;;https://www.aslroma5.it/disturbi-alimentari/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma5.it/disturbi-alimentari/;;
NET-050;UOSD DNA Palombara Sabina;R5;DNA/DCA;Palombara Sabina;Piazza Salvo D'Acquisto, snc - Piano 4;0774 634458;;Percorsi DNA e laboratorio psicoeducazione nutrizionale;Dato rete estesa V4;;;https://www.aslroma5.it/disturbi-alimentari/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma5.it/disturbi-alimentari/;;
NET-051;NPIA Guidonia;R5;TSMREE/NPIA;Guidonia Montecelio;Via dei Castagni, 20/22;0774 779710;tsmree.guidonia@aslroma5.it;Neurosviluppo, neurologia, psicopatologia età evolutiva;Dato rete estesa V4;;;https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-le-npia/npia-di-guidonia/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-le-npia/npia-di-guidonia/;;
NET-052;NPIA Subiaco;R5;TSMREE/NPIA;Subiaco;Largo Giuseppe Mazzini, snc;0774 824140/41/42/36;tsmree.subiaco@aslroma5.it;Neurosviluppo, neurologia e psicopatologia età evolutiva;Dato rete estesa V4;"Accesso diretto; richiesta primo contatto senza impegnativa/ticket";;https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-le-npia/npia-di-subiaco-e-olevano-romano/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-le-npia/npia-di-subiaco-e-olevano-romano/;;
NET-053;NPIA Olevano Romano;R5;TSMREE/NPIA;Olevano Romano;Piazzale San Francesco d'Assisi, 103;0774 8115373/74/82;tsmree.subiaco@aslroma5.it;Neurosviluppo, neurologia e psicopatologia età evolutiva;Dato rete estesa V4;"Accesso diretto; richiesta primo contatto senza impegnativa/ticket";;https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-le-npia/npia-di-subiaco-e-olevano-romano/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma5.it/dsmdp-dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/cosa-sono-le-npia/npia-di-subiaco-e-olevano-romano/;;
NET-054;SPDC Ospedale dei Castelli;R6;SPDC;Ariccia;Ospedale dei Castelli - Via Nettunense;;;Ricovero psichiatrico per acuzie, volontario/TSO;Dato rete estesa V4;Rete ospedaliera / PS;;https://regione.lazio.it/urp/sintesi-concorsi-bur/sintesi-del-bollettino-ufficiale-n-106-del-27122022;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://regione.lazio.it/urp/sintesi-concorsi-bur/sintesi-del-bollettino-ufficiale-n-106-del-27122022;;
NET-055;SPDC P.O. H1;R6;SPDC;Frascati;Ospedale San Sebastiano;;;Ricovero psichiatrico per acuzie, volontario/TSO;Dato rete estesa V4;Rete ospedaliera / PS;;https://regione.lazio.it/urp/sintesi-concorsi-bur/sintesi-del-bollettino-ufficiale-n-106-del-27122022;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://regione.lazio.it/urp/sintesi-concorsi-bur/sintesi-del-bollettino-ufficiale-n-106-del-27122022;;
NET-057;TSMREE Frascati;R6;TSMREE/NPIA;Frascati;Via E. Fermi, snc;06 93274204;tsmree.frascati@aslroma6.it;Tutela salute mentale e riabilitazione età evolutiva;Dato rete estesa V4;;"Lun-gio 08:00-17:00; ven 07:30-15:30";https://conteinrete.it/vademecum/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://conteinrete.it/vademecum/;;
NET-058;TSMREE Velletri;R6;TSMREE/NPIA;Velletri;Via San Biagio, 12;06 93272446;tsmree.velletri@aslroma6.it;Tutela salute mentale e riabilitazione età evolutiva;Dato rete estesa V4;;"Lun-ven 09:00-12:30; mar/gio anche 15:00-17:00";https://conteinrete.it/vademecum/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://conteinrete.it/vademecum/;;
NET-059;TSMREE Ariccia;R6;TSMREE/NPIA;Ariccia;Via delle Cerquette, 2;06 93273499;tsmree.ariccia@aslroma6.it;Tutela salute mentale e riabilitazione età evolutiva;Dato rete estesa V4;;Da verificare;https://conteinrete.it/vademecum/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://conteinrete.it/vademecum/;;
NET-060;DCA Minori Ariccia;R6;DNA/DCA;Ariccia;Via delle Cerquette;06 93273499;tsmree.ariccia@aslroma6.it;Percorso DCA minori collegato TSMREE;Dato rete estesa V4;;;https://www.salutelazio.it/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.salutelazio.it/;;
NET-061;Ambulatorio Disturbi Alimentari Ospedale dei Castelli;R6;DNA/DCA;Ariccia;Via Nettunense - Ospedale dei Castelli;06 93278812;spdc.dh2@aslroma6.it;Ambulatorio disturbi alimentari adulti / rete SPDC;Dato rete estesa V4;;;https://www.salutelazio.it/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.salutelazio.it/;;
NET-062;SPDC San Camillo de Lellis;RI;SPDC;Rieti;Ospedale San Camillo de Lellis - Blocco C Arancio, piano 1;0746 278219;spdc@asl.rieti.it;"Ricovero TSV/TSO, consulenze PS/reparti, continuità con territorio; ambulatori specialistici";Dato rete estesa V4;Rete ospedaliera / invio territoriale;"H24 reparto; ambulatorio lun-sab 08:30-13:00";https://www.asl.rieti.it/organizzazione-aziendale/dipartimenti/dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/uoc-servizio-psichiatrico-di-diagnosi-e-cura-spdc;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.asl.rieti.it/organizzazione-aziendale/dipartimenti/dipartimento-di-salute-mentale-e-delle-dipendenze-patologiche/uoc-servizio-psichiatrico-di-diagnosi-e-cura-spdc;;
NET-065;Ambulatorio Disturbi Nutrizione e Alimentazione Rieti;RI;DNA/DCA;Rieti;Palazzo Dosi Delfini, Piazza Vittorio Emanuele II, 17;0746 279287;ambulatoriodca@asl.rieti.it;Valutazione e trattamento DNA;Dato rete estesa V4;;;https://www.asl.rieti.it/;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.asl.rieti.it/;;
NET-066;SPDC Ospedale Santa Rosa;VT;SPDC;Viterbo;Ospedale Santa Rosa, Strada Sammartinese - Blocco D, piano 2;0761 339071 / 339090;angelo.bruschi@asl.vt.it;"Ricovero volontario/obbligatorio, continuità con CSM; possibile Day Hospital";Dato rete estesa V4;;;https://www.asl.vt.it/spdc-servizio-psichiatrico-diagnosi-e-cura;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.asl.vt.it/spdc-servizio-psichiatrico-diagnosi-e-cura;;
NET-068;TSMREE Acquapendente;VT;TSMREE/NPIA;Acquapendente;Via del Fiore, 14;0763 735212;;Neuropsichiatria infantile, psicodiagnosi, riabilitazione, certificazioni e follow-up;Dato rete estesa V4;"Accesso diretto alla sede; impegnativa richiesta prima della visita specialistica";;https://asl.vt.it/tsmree-tutela-salute-mentale-e-riabilitazione-dell-eta-evolutiva;Rete ASL — dato ereditato V4;Non riesaminato in V5;2026-09-20;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/tsmree-tutela-salute-mentale-e-riabilitazione-dell-eta-evolutiva;;
